TransactionID,SaleDate,SalesYear,SalesQuarter,YearMonth,CustomerID,CustomerName,Region,ProductID,ProductName,Category,StoreID,CampaignID,SaleAmount
1282,2024-07-13,2024,3,2024-07,1062,Ashley Harmon,South,2028,Electronics-Take,Electronics,404,0,1661.21
1600,2024-07-13,2024,3,2024-07,1176,Ashley Williams,East,2077,Office-Ball,Office,401,0,607.24
2249,2024-07-13,2024,3,2024-07,1146,Jonathan Andrade,South-West,2046,Clothing-Worry,Clothing,402,2,10.94
824,2024-07-14,2024,3,2024-07,1083,Jacqueline Bishop,South,2021,Clothing-Skill,Clothing,403,0,192.73
1078,2024-07-14,2024,3,2024-07,1105,Taylor Clarke,Central,2079,Office-Who,Office,404,1,4286.41
1199,2024-07-15,2024,3,2024-07,1162,Deborah Rice,East,2040,Clothing-Determine,Clothing,404,3,74.95
1449,2024-07-15,2024,3,2024-07,1032,Terri Long,East,2095,Home-Seem,Home,404,0,708.33
1651,2024-07-15,2024,3,2024-07,1051,Amy Nguyen,Central,2023,Home-Yeah,Home,403,1,2641.35
2010,2024-07-15,2024,3,2024-07,1122,Christopher Martinez,East,2041,Home-Assume,Home,404,3,2205.05
2123,2024-07-15,2024,3,2024-07,1019,Michelle Torres,Central,2040,Clothing-Determine,Clothing,402,,137.62
2326,2024-07-15,2024,3,2024-07,1020,Michelle Brewer,East,2033,Clothing-Argue,Clothing,401,3,59.63
429,2024-07-16,2024,3,2024-07,1005,Jessica Mora,South,2077,Office-Ball,Office,401,0,1086.29
1030,2024-07-16,2024,3,2024-07,1145,Stephanie Powell,East,2037,Clothing-Meeting,Clothing,402,1,1561.75
1448,2024-07-16,2024,3,2024-07,1080,Thomas Parker,South-West,2023,Home-Yeah,Home,401,0,816.26
1497,2024-07-16,2024,3,2024-07,1038,Jason Ford,East,2036,Electronics-Candidate,Electronics,403,1,898.9
1557,2024-07-16,2024,3,2024-07,1116,Melissa Rivera,Central,2097,Office-Recent,Office,403,1,3174.21
1704,2024-07-16,2024,3,2024-07,1015,Jennifer Rodgers,North,2025,Electronics-Assume,Electronics,401,0,950.8
189,2024-07-17,2024,3,2024-07,1089,Matthew Hernandez,North,2052,Office-Year,Office,402,3,1484.88
508,2024-07-17,2024,3,2024-07,1005,Jessica Mora,South,2070,Clothing-About,Clothing,402,2,97.23
870,2024-07-17,2024,3,2024-07,1151,Sabrina Lester,West,2095,Home-Seem,Home,401,1,1910.43
1015,2024-07-17,2024,3,2024-07,1019,Michelle Torres,Central,2039,Clothing-Need,Clothing,404,1,3125.54
2270,2024-07-17,2024,3,2024-07,1008,William Ramirez,East,2091,Office-Mrs,Office,402,2,4572.43
84,2024-07-18,2024,3,2024-07,1165,Richard Burnett,Central,2063,Home-Good,Home,403,2,990.87
479,2024-07-18,2024,3,2024-07,1083,Jacqueline Bishop,South,2041,Home-Assume,Home,401,1,688.97
651,2024-07-18,2024,3,2024-07,1032,Terri Long,East,2005,Office-Huge,Office,402,0,1821.63
984,2024-07-18,2024,3,2024-07,1005,Jessica Mora,South,2070,Clothing-About,Clothing,402,3,102.34
1092,2024-07-18,2024,3,2024-07,1071,Christopher Frost,East,2040,Clothing-Determine,Clothing,404,,49.63
1279,2024-07-18,2024,3,2024-07,1149,Jordan Elliott,North,2091,Office-Mrs,Office,403,0,3792.92
1535,2024-07-18,2024,3,2024-07,1071,Christopher Frost,East,2089,Electronics-Action,Electronics,401,2,331.55
1961,2024-07-18,2024,3,2024-07,1005,Jessica Mora,South,2022,Home-Economy,Home,401,0,174.73
40,2024-07-19,2024,3,2024-07,1048,Dr. Donald Proctor,North,2079,Office-Who,Office,401,1,814.88
102,2024-07-19,2024,3,2024-07,1036,Robert Bishop,South-West,2028,Electronics-Take,Electronics,404,2,819.42
248,2024-07-19,2024,3,2024-07,1151,Sabrina Lester,West,2023,Home-Yeah,Home,401,3,1443.42
528,2024-07-19,2024,3,2024-07,1092,Timothy Hill,West,2079,Office-Who,Office,402,3,1268.98
725,2024-07-19,2024,3,2024-07,1189,Jennifer Farrell,North,2062,Office-Receive,Office,404,,523.13
1521,2024-07-19,2024,3,2024-07,1032,Terri Long,East,2070,Clothing-About,Clothing,403,0,99.33
1598,2024-07-19,2024,3,2024-07,1141,David Palmer,North,2097,Office-Recent,Office,404,2,2645.99
67,2024-07-20,2024,3,2024-07,1066,Derrick Myers,North,2097,Office-Recent,Office,402,3,3153.14
356,2024-07-20,2024,3,2024-07,1135,Christopher Chen,South,2013,Office-Cultural,Office,402,1,4942.36
596,2024-07-20,2024,3,2024-07,1170,Eric Davis,North,2086,Home-Of,Home,402,1,121.91
736,2024-07-20,2024,3,2024-07,1089,Matthew Hernandez,North,2041,Home-Assume,Home,404,3,946.82
929,2024-07-20,2024,3,2024-07,1071,Christopher Frost,East,2023,Home-Yeah,Home,403,2,731.84
1016,2024-07-20,2024,3,2024-07,1037,Lisa Sanders,West,2052,Office-Year,Office,404,1,1339.47
1054,2024-07-20,2024,3,2024-07,1148,Dean Allison,West,2070,Clothing-About,Clothing,404,,144.79
1305,2024-07-20,2024,3,2024-07,1005,Jessica Mora,South,2087,Electronics-Rather,Electronics,404,3,320.09
1382,2024-07-20,2024,3,2024-07,1188,Ashley Todd,North,2067,Clothing-Remain,Clothing,403,3,1646.24
1885,2024-07-20,2024,3,2024-07,1040,Angel Lee,Central,2025,Electronics-Assume,Electronics,404,,293.13
2227,2024-07-20,2024,3,2024-07,1116,Melissa Rivera,Central,2053,Home-Ground,Home,402,2,475.77
2283,2024-07-20,2024,3,2024-07,1099,Lori Howard,East,2040,Clothing-Determine,Clothing,402,2,65.74
476,2024-07-21,2024,3,2024-07,1063,Howard Case,South-West,2056,Office-About,Office,402,0,1483.88
1498,2024-07-21,2024,3,2024-07,1171,Ronald Marquez,South-West,2075,Electronics-Letter,Electronics,403,1,1329.55
1513,2024-07-21,2024,3,2024-07,1061,Taylor Kaufman,North,2041,Home-Assume,Home,402,3,2752.08
1573,2024-07-21,2024,3,2024-07,1135,Christopher Chen,South,2097,Office-Recent,Office,401,2,3397.0
2025,2024-07-21,2024,3,2024-07,1066,Derrick Myers,North,2097,Office-Recent,Office,402,3,3408.43
147,2024-07-22,2024,3,2024-07,1116,Melissa Rivera,Central,2097,Office-Recent,Office,402,0,1499.17
858,2024-07-22,2024,3,2024-07,1034,Heather Smith,Central,2061,Home-Quite,Home,404,0,568.86
1446,2024-07-22,2024,3,2024-07,1140,Carla Flores,East,2000,Electronics-Signal,Electronics,401,2,936.78
2302,2024-07-22,2024,3,2024-07,1005,Jessica Mora,South,2031,Office-Develop,Office,402,1,893.37
630,2024-07-23,2024,3,2024-07,1047,Ashley Pearson,West,2013,Office-Cultural,Office,403,1,2929.4
1470,2024-07-23,2024,3,2024-07,1066,Derrick Myers,North,2047,Clothing-Hair,Clothing,403,3,634.06
1530,2024-07-23,2024,3,2024-07,1174,Deborah Saunders,West,2052,Office-Year,Office,401,2,1473.21
1788,2024-07-23,2024,3,2024-07,1033,Paul Perkins,East,2089,Electronics-Action,Electronics,403,1,640.32
1794,2024-07-23,2024,3,2024-07,1036,Robert Bishop,South-West,2054,Electronics-Above,Electronics,404,0,724.01
2095,2024-07-23,2024,3,2024-07,1046,Tyler Colon,Central,2000,Electronics-Signal,Electronics,404,3,1867.17
650,2024-07-24,2024,3,2024-07,1176,Ashley Williams,East,2023,Home-Yeah,Home,402,0,3933.61
946,2024-07-24,2024,3,2024-07,1090,Nicholas Dunlap,South,2046,Clothing-Worry,Clothing,404,3,99.12
1915,2024-07-24,2024,3,2024-07,1185,Cameron Levine,East,2073,Clothing-Executive,Clothing,403,1,65.55
1975,2024-07-24,2024,3,2024-07,1104,David Herrera,West,2097,Office-Recent,Office,401,3,2899.58
2046,2024-07-24,2024,3,2024-07,1020,Michelle Brewer,East,2005,Office-Huge,Office,403,,1731.6
455,2024-07-25,2024,3,2024-07,1058,Steven Jackson,Central,2092,Electronics-Add,Electronics,403,3,432.32
1344,2024-07-25,2024,3,2024-07,1080,Thomas Parker,South-West,2097,Office-Recent,Office,401,0,539.01
1473,2024-07-25,2024,3,2024-07,1062,Ashley Harmon,South,2081,Office-Light,Office,401,0,1823.31
1847,2024-07-25,2024,3,2024-07,1089,Matthew Hernandez,North,2052,Office-Year,Office,403,0,1658.51
2187,2024-07-25,2024,3,2024-07,1181,Tiffany Smith,East,2045,Office-Next,Office,401,,952.91
2277,2024-07-25,2024,3,2024-07,1164,William Ramsey,North,2079,Office-Who,Office,403,0,1473.6
277,2024-07-26,2024,3,2024-07,1040,Angel Lee,Central,2035,Home-According,Home,401,2,3490.29
362,2024-07-26,2024,3,2024-07,1125,Debbie Andrews,West,2024,Clothing-Paper,Clothing,402,3,487.43
519,2024-07-26,2024,3,2024-07,1020,Michelle Brewer,East,2078,Electronics-Film,Electronics,402,1,750.56
663,2024-07-26,2024,3,2024-07,1034,Heather Smith,Central,2063,Home-Good,Home,401,3,687.56
856,2024-07-26,2024,3,2024-07,1128,Vincent Day,North,2057,Clothing-Identify,Clothing,402,0,1627.9
1302,2024-07-26,2024,3,2024-07,1169,Michael Edwards,South-West,2068,Home-Read,Home,403,3,1102.24
1480,2024-07-26,2024,3,2024-07,1049,Rebecca Jordan,West,2019,Home-History,Home,404,2,1447.77
1554,2024-07-26,2024,3,2024-07,1169,Michael Edwards,South-West,2079,Office-Who,Office,402,,3758.28
1804,2024-07-26,2024,3,2024-07,1120,Daniel Meyer,South,2052,Office-Year,Office,401,1,444.26
1901,2024-07-26,2024,3,2024-07,1172,Eric Barr,East,2058,Home-Wear,Home,403,3,869.7
436,2024-07-27,2024,3,2024-07,1030,Alice Robinson,East,2057,Clothing-Identify,Clothing,402,3,1611.66
469,2024-07-27,2024,3,2024-07,1136,Scott Hernandez,South,2091,Office-Mrs,Office,404,3,3186.52
504,2024-07-27,2024,3,2024-07,1124,Megan Novak,East,2073,Clothing-Executive,Clothing,402,1,569.2
640,2024-07-27,2024,3,2024-07,1005,Jessica Mora,South,2091,Office-Mrs,Office,401,2,1867.61
826,2024-07-27,2024,3,2024-07,1118,Briana Alvarado,South,2008,Electronics-Skin,Electronics,401,1,903.56
947,2024-07-27,2024,3,2024-07,1062,Ashley Harmon,South,2070,Clothing-About,Clothing,404,3,125.0
1411,2024-07-27,2024,3,2024-07,1165,Richard Burnett,Central,2096,Office-Discuss,Office,402,2,1726.44
1733,2024-07-27,2024,3,2024-07,1122,Christopher Martinez,East,2097,Office-Recent,Office,404,0,3304.58
1773,2024-07-27,2024,3,2024-07,1009,Zachary Bell Jr.,East,2093,Home-Real,Home,404,1,1813.89
1929,2024-07-27,2024,3,2024-07,1005,Jessica Mora,South,2013,Office-Cultural,Office,402,0,1487.57
2394,2024-07-27,2024,3,2024-07,1024,Andres Avila,Central,2023,Home-Yeah,Home,401,3,1917.67
415,2024-07-28,2024,3,2024-07,1067,Lawrence Pearson,East,2080,Office-Doctor,Office,401,0,1281.67
814,2024-07-28,2024,3,2024-07,1084,Martha Mccall,North,2077,Office-Ball,Office,404,1,174.23
862,2024-07-28,2024,3,2024-07,1135,Christopher Chen,South,2035,Home-According,Home,403,3,3471.03
1370,2024-07-28,2024,3,2024-07,1161,David Ellis,East,2054,Electronics-Above,Electronics,401,1,4757.19
139,2024-07-29,2024,3,2024-07,1167,Terry Frederick,North,2050,Electronics-Young,Electronics,402,0,784.52
255,2024-07-29,2024,3,2024-07,1116,Melissa Rivera,Central,2066,Office-Occur,Office,404,0,1408.69
319,2024-07-29,2024,3,2024-07,1089,Matthew Hernandez,North,2047,Clothing-Hair,Clothing,404,2,316.08
597,2024-07-29,2024,3,2024-07,1120,Daniel Meyer,South,2079,Office-Who,Office,401,1,3346.98
1386,2024-07-29,2024,3,2024-07,1096,Patricia Rogers,South,2080,Office-Doctor,Office,404,3,1245.51
1583,2024-07-29,2024,3,2024-07,1066,Derrick Myers,North,2058,Home-Wear,Home,404,0,1232.59
1624,2024-07-29,2024,3,2024-07,1130,Mary Sandoval,North,2019,Home-History,Home,404,0,1422.01
1835,2024-07-29,2024,3,2024-07,1133,Victor Wagner,South-West,2041,Home-Assume,Home,404,0,1067.37
1943,2024-07-29,2024,3,2024-07,1099,Lori Howard,East,2031,Office-Develop,Office,402,1,753.4
2080,2024-07-29,2024,3,2024-07,1079,Zachary Thompson MD,East,2013,Office-Cultural,Office,402,0,1415.54
2317,2024-07-29,2024,3,2024-07,1052,Brandon Hinton,South-West,2082,Office-Figure,Office,404,,1946.44
2384,2024-07-29,2024,3,2024-07,1137,Jessica Harmon,South-West,2013,Office-Cultural,Office,403,1,797.47
2396,2024-07-29,2024,3,2024-07,1116,Melissa Rivera,Central,2013,Office-Cultural,Office,403,1,1292.45
1479,2024-07-30,2024,3,2024-07,1050,Jeffrey Mclaughlin,East,2079,Office-Who,Office,403,0,554.52
184,2024-07-31,2024,3,2024-07,1102,Robert Hansen,Central,2005,Office-Huge,Office,401,2,1062.7
237,2024-07-31,2024,3,2024-07,1101,Ryan Martin,South-West,2038,Office-Soon,Office,402,3,1104.1
518,2024-07-31,2024,3,2024-07,1089,Matthew Hernandez,North,2052,Office-Year,Office,404,2,416.47
577,2024-07-31,2024,3,2024-07,1039,Brandy Good,West,2096,Office-Discuss,Office,404,1,1465.7
1888,2024-07-31,2024,3,2024-07,1055,William Benitez,East,2019,Home-History,Home,402,0,3894.72
2050,2024-07-31,2024,3,2024-07,1139,Heather Olson,Central,2003,Electronics-Training,Electronics,404,3,1737.82
2344,2024-07-31,2024,3,2024-07,1030,Alice Robinson,East,2064,Electronics-Stop,Electronics,401,1,1374.65
678,2024-08-01,2024,3,2024-08,1020,Michelle Brewer,East,2052,Office-Year,Office,403,0,1699.64
1384,2024-08-01,2024,3,2024-08,1142,Marvin Hamilton,North,2091,Office-Mrs,Office,403,2,1390.01
2143,2024-08-01,2024,3,2024-08,1066,Derrick Myers,North,2047,Clothing-Hair,Clothing,404,0,257.89
185,2024-08-02,2024,3,2024-08,1035,Lorraine Rodriguez,East,2070,Clothing-About,Clothing,403,2,81.02
369,2024-08-02,2024,3,2024-08,1066,Derrick Myers,North,2012,Clothing-Artist,Clothing,403,3,627.24
474,2024-08-02,2024,3,2024-08,1087,Carla Tran,East,2063,Home-Good,Home,403,0,1694.92
757,2024-08-02,2024,3,2024-08,1022,Austin Gutierrez,East,2085,Electronics-Officer,Electronics,404,3,139.35
801,2024-08-02,2024,3,2024-08,1020,Michelle Brewer,East,2065,Office-Animal,Office,404,0,1592.44
838,2024-08-02,2024,3,2024-08,1034,Heather Smith,Central,2039,Clothing-Need,Clothing,404,2,1928.92
953,2024-08-02,2024,3,2024-08,1116,Melissa Rivera,Central,2089,Electronics-Action,Electronics,403,2,1307.45
1832,2024-08-02,2024,3,2024-08,1022,Austin Gutierrez,East,2056,Office-About,Office,402,0,1372.76
2350,2024-08-02,2024,3,2024-08,1174,Deborah Saunders,West,2019,Home-History,Home,401,2,2962.32
57,2024-08-03,2024,3,2024-08,1066,Derrick Myers,North,2027,Home-Purpose,Home,404,2,1234.13
132,2024-08-03,2024,3,2024-08,1019,Michelle Torres,Central,2091,Office-Mrs,Office,404,3,4469.22
875,2024-08-03,2024,3,2024-08,1187,Kayla Solomon,North,2028,Electronics-Take,Electronics,401,1,1468.42
1272,2024-08-03,2024,3,2024-08,1156,Dennis Acevedo,East,2025,Electronics-Assume,Electronics,403,,831.7
1390,2024-08-03,2024,3,2024-08,1053,Benjamin Cline,East,2014,Clothing-Eat,Clothing,403,0,1137.48
1937,2024-08-03,2024,3,2024-08,1161,David Ellis,East,2097,Office-Recent,Office,401,2,4111.99
1950,2024-08-03,2024,3,2024-08,1102,Robert Hansen,Central,2009,Office-Raise,Office,402,1,61.64
2242,2024-08-03,2024,3,2024-08,1034,Heather Smith,Central,2019,Home-History,Home,403,3,1160.57
1342,2024-08-04,2024,3,2024-08,1132,Scott Winters,West,2056,Office-About,Office,401,3,386.06
1438,2024-08-04,2024,3,2024-08,1073,Matthew Clark,Central,2009,Office-Raise,Office,404,3,21.88
320,2024-08-05,2024,3,2024-08,1163,Elizabeth Vaughn,West,2083,Clothing-Cut,Clothing,403,2,1198.45
559,2024-08-05,2024,3,2024-08,1016,Andrea Roberts,East,2070,Clothing-About,Clothing,404,3,57.91
733,2024-08-05,2024,3,2024-08,1128,Vincent Day,North,2019,Home-History,Home,403,1,1508.43
1817,2024-08-05,2024,3,2024-08,1179,Desiree Miller,East,2010,Electronics-Themselves,Electronics,403,1,1864.48
2279,2024-08-05,2024,3,2024-08,1032,Terri Long,East,2072,Electronics-Become,Electronics,404,2,268.62
396,2024-08-06,2024,3,2024-08,1001,John Silva,East,2029,Home-Yourself,Home,401,2,118.31
729,2024-08-06,2024,3,2024-08,1120,Daniel Meyer,South,2029,Home-Yourself,Home,402,2,129.48
745,2024-08-06,2024,3,2024-08,1020,Michelle Brewer,East,2041,Home-Assume,Home,404,0,4287.13
631,2024-08-07,2024,3,2024-08,1006,Hannah Ray,West,2063,Home-Good,Home,402,2,1941.79
967,2024-08-07,2024,3,2024-08,1093,Christian Medina,East,2009,Office-Raise,Office,402,3,76.26
1967,2024-08-07,2024,3,2024-08,1157,Cheryl Wu,West,2039,Clothing-Need,Clothing,401,,3638.78
2011,2024-08-07,2024,3,2024-08,1150,Bobby Hunter,North,2039,Clothing-Need,Clothing,402,3,3220.71
2107,2024-08-07,2024,3,2024-08,1051,Amy Nguyen,Central,2091,Office-Mrs,Office,401,2,559.43
2181,2024-08-07,2024,3,2024-08,1022,Austin Gutierrez,East,2039,Clothing-Need,Clothing,402,0,3448.06
2218,2024-08-07,2024,3,2024-08,1059,Steve Massey,West,2065,Office-Animal,Office,403,1,1409.88
282,2024-08-08,2024,3,2024-08,1054,Laura Mcdonald,South,2019,Home-History,Home,404,3,890.1
601,2024-08-08,2024,3,2024-08,1034,Heather Smith,Central,2039,Clothing-Need,Clothing,404,0,863.25
1453,2024-08-08,2024,3,2024-08,1071,Christopher Frost,East,2013,Office-Cultural,Office,402,3,3198.72
1489,2024-08-08,2024,3,2024-08,1089,Matthew Hernandez,North,2010,Electronics-Themselves,Electronics,401,0,885.66
1564,2024-08-08,2024,3,2024-08,1086,Robert Rodriguez,East,2013,Office-Cultural,Office,401,0,3753.91
1968,2024-08-08,2024,3,2024-08,1111,Ronald Chavez,South-West,2029,Home-Yourself,Home,402,1,80.22
2144,2024-08-08,2024,3,2024-08,1040,Angel Lee,Central,2069,Clothing-Garden,Clothing,403,2,838.09
76,2024-08-09,2024,3,2024-08,1191,Kyle Smith Jr.,South,2036,Electronics-Candidate,Electronics,404,2,1888.22
413,2024-08-09,2024,3,2024-08,1056,Kristina Wilson,East,2082,Office-Figure,Office,404,2,1479.3
574,2024-08-09,2024,3,2024-08,1020,Michelle Brewer,East,2079,Office-Who,Office,401,0,845.88
578,2024-08-09,2024,3,2024-08,1088,Lindsay Torres,East,2041,Home-Assume,Home,401,,2643.04
646,2024-08-09,2024,3,2024-08,1080,Thomas Parker,South-West,2087,Electronics-Rather,Electronics,403,2,1181.09
696,2024-08-09,2024,3,2024-08,1109,Aaron Garcia,East,2019,Home-History,Home,401,1,1028.08
708,2024-08-09,2024,3,2024-08,1069,Virginia Warren,North,2084,Office-Stuff,Office,402,0,1163.04
762,2024-08-09,2024,3,2024-08,1020,Michelle Brewer,East,2019,Home-History,Home,403,1,4825.06
1138,2024-08-09,2024,3,2024-08,1029,Gina Powers,West,2079,Office-Who,Office,404,3,4433.97
1170,2024-08-09,2024,3,2024-08,1152,Thomas Garcia,East,2067,Clothing-Remain,Clothing,402,1,699.64
2159,2024-08-09,2024,3,2024-08,1010,Mike Davis,East,2054,Electronics-Above,Electronics,403,0,4481.31
2340,2024-08-09,2024,3,2024-08,1007,David Kim,West,2046,Clothing-Worry,Clothing,404,2,68.8
94,2024-08-10,2024,3,2024-08,1005,Jessica Mora,South,2030,Clothing-First,Clothing,404,1,1293.91
188,2024-08-10,2024,3,2024-08,1158,Kelly Gallagher,East,2048,Electronics-Candidate,Electronics,402,1,1899.0
261,2024-08-10,2024,3,2024-08,1076,Glenn Shelton,East,2075,Electronics-Letter,Electronics,401,2,645.49
330,2024-08-10,2024,3,2024-08,1020,Michelle Brewer,East,2014,Clothing-Eat,Clothing,403,3,1339.03
671,2024-08-10,2024,3,2024-08,1009,Zachary Bell Jr.,East,2054,Electronics-Above,Electronics,404,3,4935.94
1646,2024-08-10,2024,3,2024-08,1056,Kristina Wilson,East,2028,Electronics-Take,Electronics,403,2,1727.88
2002,2024-08-10,2024,3,2024-08,1035,Lorraine Rodriguez,East,2040,Clothing-Determine,Clothing,401,2,96.09
2134,2024-08-10,2024,3,2024-08,1192,Gregory Medina,East,2067,Clothing-Remain,Clothing,404,3,1056.58
2157,2024-08-10,2024,3,2024-08,1116,Melissa Rivera,Central,2047,Clothing-Hair,Clothing,403,1,595.01
2241,2024-08-10,2024,3,2024-08,1064,Joshua Cline,East,2031,Office-Develop,Office,401,1,1219.01
2356,2024-08-10,2024,3,2024-08,1055,William Benitez,East,2054,Electronics-Above,Electronics,403,2,4572.81
797,2024-08-11,2024,3,2024-08,1184,Brittney Chen,East,2097,Office-Recent,Office,402,0,1678.05
842,2024-08-11,2024,3,2024-08,1052,Brandon Hinton,South-West,2019,Home-History,Home,404,2,1388.91
1256,2024-08-11,2024,3,2024-08,1038,Jason Ford,East,2085,Electronics-Officer,Electronics,402,0,108.46
156,2024-08-12,2024,3,2024-08,1118,Briana Alvarado,South,2061,Home-Quite,Home,402,0,1890.03
321,2024-08-12,2024,3,2024-08,1176,Ashley Williams,East,2023,Home-Yeah,Home,401,3,3968.74
1224,2024-08-12,2024,3,2024-08,1131,Mark Gomez,West,2041,Home-Assume,Home,403,1,3550.29
1753,2024-08-12,2024,3,2024-08,1195,Michael Lee,South-West,2054,Electronics-Above,Electronics,404,3,1104.51
467,2024-08-13,2024,3,2024-08,1161,David Ellis,East,2072,Electronics-Become,Electronics,404,2,989.22
534,2024-08-13,2024,3,2024-08,1156,Dennis Acevedo,East,2089,Electronics-Action,Electronics,402,2,231.6
1117,2024-08-13,2024,3,2024-08,1067,Lawrence Pearson,East,2080,Office-Doctor,Office,402,3,1910.95
1816,2024-08-13,2024,3,2024-08,1066,Derrick Myers,North,2023,Home-Yeah,Home,404,2,767.84
2092,2024-08-13,2024,3,2024-08,1032,Terri Long,East,2028,Electronics-Take,Electronics,403,0,221.82
493,2024-08-14,2024,3,2024-08,1086,Robert Rodriguez,East,2068,Home-Read,Home,404,2,1993.86
624,2024-08-14,2024,3,2024-08,1019,Michelle Torres,Central,2041,Home-Assume,Home,401,3,1419.15
699,2024-08-14,2024,3,2024-08,1007,David Kim,West,2041,Home-Assume,Home,402,1,3579.2
760,2024-08-14,2024,3,2024-08,1071,Christopher Frost,East,2039,Clothing-Need,Clothing,404,2,702.43
1465,2024-08-14,2024,3,2024-08,1047,Ashley Pearson,West,2013,Office-Cultural,Office,403,2,593.23
2063,2024-08-14,2024,3,2024-08,1053,Benjamin Cline,East,2053,Home-Ground,Home,403,1,967.13
2192,2024-08-14,2024,3,2024-08,1071,Christopher Frost,East,2008,Electronics-Skin,Electronics,404,2,1123.43
143,2024-08-15,2024,3,2024-08,1159,Kelli Smith,North,2021,Clothing-Skill,Clothing,404,,1453.19
374,2024-08-15,2024,3,2024-08,1091,Brianna Thomas,South-West,2087,Electronics-Rather,Electronics,402,3,852.0
472,2024-08-15,2024,3,2024-08,1163,Elizabeth Vaughn,West,2057,Clothing-Identify,Clothing,403,3,87.82
763,2024-08-15,2024,3,2024-08,1076,Glenn Shelton,East,2040,Clothing-Determine,Clothing,402,2,141.82
943,2024-08-15,2024,3,2024-08,1170,Eric Davis,North,2079,Office-Who,Office,403,0,2746.63
1601,2024-08-15,2024,3,2024-08,1032,Terri Long,East,2074,Clothing-Strong,Clothing,402,3,1166.79
203,2024-08-16,2024,3,2024-08,1089,Matthew Hernandez,North,2000,Electronics-Signal,Electronics,403,3,1910.37
262,2024-08-16,2024,3,2024-08,1130,Mary Sandoval,North,2076,Clothing-Affect,Clothing,402,3,1289.23
822,2024-08-16,2024,3,2024-08,1100,Michael Simon,East,2005,Office-Huge,Office,402,1,1274.76
